0,2.2104916026306154,18.740000000000002,1099.580469394
1,2.1711323558807374,22.56,1113.977788439
2,2.135037689819336,25.062,1105.834556927
3,2.0900901945495605,27.29,1065.4805566239997
4,2.0308282369995116,29.504,1058.673251702
5,1.9579083474349976,31.456,1054.4008490810002
6,1.8980513499450684,33.046,1058.6883709470003
7,1.853958501625061,34.198,1083.5862791060008
8,1.8194564375686646,34.872,1095.571995069
9,1.7905262120056151,35.827999999999996,1105.3299507640004
10,1.7644492415618898,36.59,1097.9470030029988
11,1.7404709539413452,37.63,1079.1466753749992
12,1.7122794233322143,38.452,1085.518879535999
13,1.6886285852050782,39.17,1096.885041464
14,1.6621153247451783,40.312,1103.846868812001
15,1.6350510810470582,41.066,1088.8986098019996
16,1.6113037839126587,42.214,1084.1168479649969
17,1.591504941520691,43.053999999999995,1098.8240795339989
18,1.5720947052574157,43.525999999999996,1092.3082341259978
19,1.5554877768135071,44.434000000000005,1090.3811741709978
20,1.5402445394706725,44.966,1057.9559713760027
21,1.5208762452125548,45.501999999999995,1056.8791273669995
22,1.5051879804420472,46.264,1056.522624283003
23,1.4912995119476318,46.694,1056.975562937998
24,1.4740772434425353,47.428,1066.3164215260003
25,1.4601602680397034,47.99,1054.2228321230032
26,1.4483749106788635,48.486000000000004,1050.7409257420004
27,1.433645570487976,48.728,1053.6536910769973
28,1.4208478965568543,49.53,1051.932756555001
29,1.4080961418914795,50.096,1051.1187574290016
30,1.3981496798706055,50.402,1050.0277954109988
31,1.3850219916534423,50.782000000000004,1050.5517002909983
32,1.3697841661453247,51.514,1050.342166512004
33,1.3653920812416076,51.846000000000004,1058.0377680360034
34,1.3521833133506775,52.05,1057.5617481640002
35,1.335957269744873,52.87,1056.670284396001
36,1.3253784378051758,52.912000000000006,1052.6298355380059
37,1.3225177375793458,53.298,1054.1350476560037
38,1.312991946697235,53.598,1051.1546899720051
39,1.2993300271606445,54.202,1051.1441309499933
40,1.28807112865448,54.602,1051.062942972996
41,1.28169676279068,54.732,1051.4866701620049
42,1.2716747593307496,55.05799999999999,1049.3254342800064
43,1.2570828483772278,55.846,1051.4440079070046
44,1.2515092177581788,56.114,1051.165184756006
45,1.2442049286842347,56.24400000000001,1045.3807483489945
46,1.2346383552360534,56.518,1049.4319839430027
47,1.2250023241615295,56.772,1057.7035985960028
48,1.2128437883377075,57.524,1052.526912909998
49,1.2095291397094727,57.440000000000005,1048.9955474550006
50,1.1967252153778076,58.038000000000004,1043.4878187759969
51,1.196347606163025,57.86,1044.080991142997
52,1.186493763370514,58.418000000000006,1047.3049191210011
53,1.1826566856575011,58.675999999999995,1047.8390675789997
54,1.168103028936386,59.275999999999996,1048.8530939160046
55,1.1622587726593017,59.202,1043.9970853500054
56,1.157975983133316,59.452000000000005,1050.5200086250043
57,1.146137636194229,59.955999999999996,1050.3017416889998
58,1.1417805169391633,59.9,1050.366485434999
59,1.1280719247436524,60.42999999999999,1049.3660606449994
60,1.1278626362037658,60.62800000000001,1045.7482005239945
61,1.11767954164505,61.053999999999995,1047.8678383779916
62,1.1111696250152587,61.38,1046.8281328790035
63,1.1040355615615844,61.346000000000004,1047.5724764820043
64,1.0977391160869598,61.558,1048.8335621919978
65,1.0941140232372284,61.612,1053.981539216009
66,1.0874203475189208,62.096,1064.6365760649933
67,1.0749006126022338,62.397999999999996,1080.1985114359995
68,1.072761783132553,62.69,1076.5593827440025
69,1.0687357502651214,62.742,1069.5881072600023
70,1.060523905506134,63.178,1072.7417528879887
71,1.0492709303760528,63.492000000000004,1077.523142541002
72,1.0491506823444365,63.532,1081.5945164190052
73,1.042092369556427,63.796,1073.000029140996
74,1.0376330260181428,64.012,1061.068152317006
75,1.0310240343856811,64.082,1051.364706045002
76,1.0209556646919251,64.52,1056.6974839070026
77,1.0105131039333344,64.878,1053.5841678149882
78,1.0104281572055818,64.988,1057.4661972379981
79,1.0036358236312866,65.196,1061.6821874409943
