2.280684081840515,13.26
2.258352901649475,14.665000000000001
2.244353239059448,15.25
2.234211683654785,15.815000000000001
2.228219425201416,16.25
2.2230228054046632,16.744999999999997
2.216564123439789,17.59
2.213561712169647,17.549999999999997
2.2095955463409425,18.16
2.206047616291046,17.94
2.20369931936264,18.235
2.1996653705596922,18.65
2.197239803123474,18.970000000000002
2.194038245677948,19.08
2.193499549293518,18.96
2.189774547576904,19.145
2.1883488671302795,19.235
2.183762279319763,19.685
